Technique, Size, Time
INTEL_XOR_CRC,0,         0.0200,         0.0100,         0.0200,         0.0100,         0.0100,         0.0100,         0.0300,         0.0100,         0.0100,         0.0100,         0.0200,         0.0100,         0.0100,
INTEL_ONES_FLET,80,       501.4900,       491.0000,       489.4500,       492.1900,       489.6700,       490.6700,       489.8300,       490.8000,       489.4400,       490.4900,       489.3800,       490.8900,       489.2500,
INTEL_ONES_FLET,160,      3199.1699,      3198.7199,      3195.0000,      3232.9601,      3195.1699,      3197.8700,      3200.8100,      3195.0200,      3197.4599,      3196.0899,      3204.4500,      3200.4401,      3195.7999,
INTEL_ONES_FLET,320,     23288.3310,     23234.0598,     23225.6007,     23264.0505,     23326.3493,     23219.4996,     23225.3289,     23239.9201,     23264.6108,     23234.6702,     23259.6207,     23230.2690,     23232.9702,
INTEL_ONES_FLET,640,    174239.4066,    174477.1004,    174419.6701,    174256.2675,    174391.5367,    174349.3462,    177630.2528,    174743.4235,    174496.7842,    174377.6321,    174302.1011,    174270.1912,    177823.3910,
INTEL_ONES_FLET,0,         0.0600,         0.0700,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0900,         0.0600,
INTEL_ONES_CRC,80,       401.1500,       377.0900,       373.8900,       374.0700,       375.8000,       374.2500,       373.5300,       374.9200,       374.6400,       375.7400,       373.8500,       373.7700,       374.8900,
INTEL_ONES_CRC,160,      2752.1199,      2732.1601,      2732.4501,      2730.2101,      2827.5600,      2897.6899,      2887.2299,      2859.1600,      2787.1200,      2778.2300,      2741.8101,      2784.7201,      2743.0099,
INTEL_ONES_CRC,320,     21122.6106,     21186.2612,     21106.5197,     21117.2700,     21067.8005,     21096.3988,     21228.9810,     21122.7798,     21066.9994,     21403.5702,     21465.9405,     21197.6695,     21101.6393,
INTEL_ONES_CRC,640,    167601.4328,    166844.4824,    166720.7909,    176951.2177,    166659.7557,    166720.6955,    166598.9113,    166650.6195,    166625.4234,    166662.4260,    166597.4808,    166683.6166,    166734.1423,
INTEL_ONES_CRC,0,         0.0200,         0.0100,         0.0200,         0.0200,         0.0100,         0.0200,         0.0200,         0.0200,         0.0100,         0.0200,         0.0100,         0.0100,         0.0100,
INTEL_TWOS_FLET,80,       306.8000,       301.3600,       301.3800,       301.2500,       301.4700,       300.9500,       301.8000,       300.9800,       300.9700,       301.3700,       301.2500,       301.4600,       301.0300,
INTEL_TWOS_FLET,160,      1754.4501,      1752.8000,      1751.9300,      1752.1700,      1753.2299,      1751.2301,      1751.8701,      1753.1499,      1752.0900,      1751.7200,      1753.0900,      1752.1700,      1753.2800,
INTEL_TWOS_FLET,320,     11837.5003,     11803.4601,     11807.6098,     11843.0102,     11811.8298,     11812.1600,     11844.0104,     11813.2806,     11817.2896,     11810.5400,     11841.6798,     11812.3996,     11811.3899,
INTEL_TWOS_FLET,640,     83466.7778,     83515.8443,     83539.6290,     83480.3963,     83497.6864,     83635.0441,     83465.0898,     83466.8827,     83484.8881,     83471.9276,     83512.2681,     83544.9314,     83569.3455,
INTEL_TWOS_FLET,0,         0.0900,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0600,         0.0500,
INTEL_TWOS_CRC,80,       188.8300,       179.2800,       179.7000,       178.6300,       179.0200,       178.6200,       182.0000,       178.8100,       179.4600,       179.2600,       179.1900,       178.6200,       179.1500,
INTEL_TWOS_CRC,160,      1263.4200,      1260.7700,      1295.5900,      1262.8900,      1261.4501,      1260.9500,      1261.2000,      1261.8700,      1261.3299,      1262.0001,      1260.8200,      1260.7400,      1261.1300,
INTEL_TWOS_CRC,320,      9593.3700,      9594.0101,      9616.4697,      9592.7602,      9590.7801,      9587.1699,      9615.8397,      9586.0499,      9587.6402,      9592.2101,      9583.8702,      9618.9898,      9588.4198,
INTEL_TWOS_CRC,640,     77821.2976,     77815.8712,     77889.1706,     77820.5013,     77832.1886,     77877.0685,     77838.7594,     77818.8515,     77834.6586,     77851.7103,     77874.7416,     77837.0810,     77817.0586,
INTEL_TWOS_CRC,0,         0.0200,         0.0100,         0.0100,         0.0100,         0.0200,         0.0100,         0.0100,         0.0100,         0.0400,         0.0100,         0.0100,         0.0100,         0.0100,
INTEL_FLET_CRC,80,      1586.2300,      1574.3600,      1574.4200,      1574.3200,      1576.0200,      1574.1400,      1575.7300,      1609.0401,      1574.9200,      1574.6900,      1574.6000,      1574.0301,      1583.9000,
INTEL_FLET_CRC,160,     12456.8200,     12461.0806,     12503.9399,     12508.8894,     12456.5399,     12485.1406,     12457.5603,     12463.7198,     12484.0796,     12453.6395,     12458.4901,     12454.6397,     12492.2895,
INTEL_FLET_CRC,320,    100143.0702,    100186.3480,    100141.2773,    100156.9176,    100109.6630,    100191.7458,    100149.3073,    100173.5497,    100134.1248,    100163.0497,    100195.1218,    100208.9310,    100137.6247,
INTEL_FLET_CRC,640,    795764.5416,    798738.2507,    795865.1733,    801651.4587,    804451.7517,    795796.9666,    796065.2161,    795966.8732,    795820.5414,    795740.4327,    796067.2760,    797460.6323,    795843.0481,
INTEL_FLET_CRC,0,         0.0200,         0.0200,         0.0100,         0.0100,         0.0100,         0.0100,         0.0200,         0.0100,         0.0100,         0.0100,         0.0100,         0.0200,         0.0100,
