Technique, Size, Time
INTEL_XOR_FLET,160,      7205.7903,      7206.9001,      7215.8402,      7181.5002,      7198.6997,      7202.5597,      7198.9101,      7199.7797,      7202.0102,      7241.5000,      7198.6300,      7189.0098,      7198.3403,      7194.9500,      7198.7301,      7198.0202,      7198.0298,      7195.3201,      7201.4302,      7188.2099,      7188.4501,      7193.0301,      7190.4802,      7200.0998,      7199.9401,      7197.6697,      7192.4901,      7196.4401,      7193.2203,      7198.4899,
INTEL_XOR_FLET,320,     52272.5821,     52261.9486,     52264.7715,     52441.4110,     52299.7999,     52297.2918,     52428.7891,     52300.2291,     52316.0696,     52393.1980,     52307.8680,     52310.6480,     52336.6022,     52339.0913,     52308.9600,     52323.5512,     52327.1704,     52328.3815,     52315.5689,     52518.4107,     52279.9683,     52355.8617,     52358.5320,     52302.4893,     52333.2405,     52357.4400,     52322.2017,     52304.7876,     52360.4393,     52338.9196,
INTEL_XOR_CRC,80,       975.2600,       963.5600,       967.5100,       966.4400,       966.1300,       969.9700,       970.3300,       970.3200,       971.1600,       969.1700,       967.1400,       969.8200,       967.7700,       964.2400,       967.2000,       967.6700,       966.9400,       970.4600,       970.1000,       970.1100,       965.2400,       966.6500,       967.5200,       969.3600,       969.4100,       968.1500,       967.2500,      1002.1400,       969.9800,       969.8200,
INTEL_XOR_CRC,160,      6790.7500,      6747.8299,      6745.5202,      6747.1099,      6761.8001,      6804.7798,      6749.9799,      6749.3498,      6741.2400,      6747.7298,      6745.2198,      6783.7101,      6749.2503,      6744.3103,      6749.7301,      6746.6903,      6746.3398,      6779.7297,      6746.9698,      6744.2399,      6753.5502,      6793.6599,      6738.6001,      6781.5500,      6746.2099,      6746.0901,      6743.3500,      6752.3199,      6745.0702,      6787.7400,
INTEL_XOR_CRC,320,     50555.8491,     50561.6522,     50582.0322,     50561.2087,     50560.9989,     50570.1780,     50558.6386,     50605.2780,     50570.3592,     50571.8708,     50554.6904,     50655.9277,     50568.1705,     50535.9221,     50598.5117,     50549.0017,     50558.8579,     50565.4287,     50578.1317,     50540.5521,     50529.6803,     50500.1020,     50517.4494,     50592.0506,     50512.8479,     50521.1210,     50521.0781,     50507.6122,     50513.8588,     50572.7482,
INTEL_ONES_FLET,80,      2972.9900,      2966.9100,      2967.8500,      2969.5699,      2965.5600,      2978.8700,      2960.0599,      2966.8200,      2968.2699,      2962.2200,      2966.5801,      2965.6100,      2984.5601,      2964.1899,      2974.3201,      2963.2500,      2966.6701,      2969.1401,      2958.5800,      2984.8099,      2965.1901,      2966.5101,      2965.0301,      2970.4100,      2969.1201,      2963.3400,      2961.6600,      2976.3001,      2972.0801,      2972.0801,
INTEL_ONES_FLET,160,     21899.0588,     21930.6993,     21914.1102,     21905.5390,     21913.1589,     21910.7795,     21916.7805,     21909.6208,     21926.5699,     21936.0399,     21953.8593,     21894.9699,     21906.3592,     21903.9106,     21917.5100,     21931.2811,     21909.5612,     21921.3796,     21905.5295,     21912.7607,     21907.4512,     21920.2089,     21932.1108,     21996.2406,     21897.8691,     21939.5709,     21923.8400,     21960.1893,     21931.5505,     21909.9212,
INTEL_ONES_FLET,320,    166926.2314,    167633.3427,    167835.7315,    166580.9059,    167473.5641,    167410.7742,    166759.3575,    166588.7260,    166884.9754,    167033.6533,    167551.0597,    167788.3148,    167836.5135,    167865.2573,    170020.9618,    168220.2339,    167860.6987,    167825.8133,    170385.6850,    168136.9781,    167691.0782,    166584.9686,    166599.5979,    167862.4344,    167142.0097,    167155.2658,    167836.0367,    168002.1858,    167795.9061,    167750.3777,
INTEL_ONES_CRC,80,      2741.7201,      2743.4701,      2736.1599,      2735.4300,      2740.1799,      2756.3599,      2741.0501,      2743.6000,      2734.1199,      2738.7300,      2738.2100,      2737.6500,      2735.0000,      2736.9201,      2738.1101,      2741.3201,      2738.8701,      2737.5299,      2739.3499,      2734.9201,      2739.4900,      2743.5300,      2744.3600,      2737.3800,      2737.6300,      2736.2701,      2739.7600,      2737.8899,      2737.3499,      2741.9400,
INTEL_ONES_CRC,160,     20852.2892,     20824.5301,     20825.2692,     20828.0897,     20841.4102,     20847.8689,     20907.5809,     20826.7903,     20858.0303,     20825.3598,     20871.2101,     20829.2508,     20867.9700,     20832.9391,     20852.6611,     20834.9991,     20848.0191,     20821.6500,     20857.1100,     20824.1892,     20858.5000,     20824.2512,     20853.0998,     20823.1807,     20858.8004,     20851.7194,     20828.4712,     20855.8393,     20821.4998,     20873.1294,
INTEL_ONES_CRC,320,    162028.1792,    160745.3728,    161727.5810,    161781.7879,    161583.4236,    160697.8226,    160762.8822,    160776.3672,    160959.7969,    160761.8332,    160736.8088,    160694.1986,    160914.2494,    161470.7565,    161765.0032,    161776.8669,    162043.9911,    161925.9644,    161912.2505,    161871.6812,    161856.6132,    161823.2346,    161850.6622,    161721.3631,    162006.0921,    161866.2262,    161836.7767,    162004.7569,    162043.4761,    161903.1715,
INTEL_TWOS_FLET,80,      1499.3000,      1523.3199,      1496.6300,      1492.5300,      1496.5700,      1495.2800,      1497.8200,      1495.0100,      1494.8900,      1495.7000,      1490.9300,      1497.6200,      1496.2900,      1495.2800,      1497.9801,      1494.1999,      1493.8900,      1496.8200,      1496.5700,      1496.9300,      1494.9200,      1497.5600,      1494.9299,      1491.3900,      1495.6599,      1496.3500,      1495.4500,      1527.3100,      1491.2300,      1496.9601,
INTEL_TWOS_FLET,160,     10712.5103,     10703.8999,     10713.0301,     10734.4699,     10714.0601,     10713.1803,     10708.5097,     10745.3597,     10693.8601,     10711.4899,     10750.5000,     10704.9894,     10764.9004,     10713.2900,     10743.3605,     10708.2200,     10716.8901,     10715.8196,     10744.7195,     10706.5797,     10712.7905,     10711.5996,     10741.7798,     10721.5405,     10717.1595,     10803.4801,     10711.0000,     10715.5001,     10709.8603,     10739.7497,
INTEL_TWOS_FLET,320,     79985.6377,     80005.7602,     80013.5899,     79945.3211,     79927.2203,     79890.8997,     79918.8519,     79996.7003,     79885.9119,     79861.1879,     79924.7217,     79986.2194,     79983.8305,     79937.9921,     79917.8600,     80019.8078,     79901.9814,     79912.1714,     79956.6221,     79957.0608,     79926.0187,     80004.1676,     79927.4492,     79993.3100,     79910.9793,     79956.0118,     79946.5609,     79941.2298,     79884.7485,     79885.1299,
